Column1,Column2
Guangdong,149
Guangdong,149
Guangdong,83
Guangdong,80
Guangdong,59
Guangdong,222
Guangdong,186
Guangdong,155
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,92
Guangdong,78
Guangdong,78
Guangdong,68
Guangdong,68
Guangdong,77
Guangdong,61
Guangdong,61
Guangdong,61
Guangdong,21
Guangdong,13
Guangdong,362
Guangdong,362
Guangdong,362
Guangdong,350
Guangdong,318
Guangdong,263
Guangdong,263
Guangdong,188
Guangdong,188
Guangdong,142
Guangdong,142
Guangdong,111
Guangdong,104
Guangdong,71
Guangdong,40
Guangdong,26
Guangdong,30
Guangdong,30
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,97
Guangdong,22
Guangdong,12
Guangdong,18
Guangdong,73
Guangdong,18
Guangdong,18
Guangdong,73
Guangdong,67
Guangdong,54
Guangdong,54
Guangdong,27
Guangdong,352
Guangdong,27
Guangdong,18
Guangdong,9
Guangdong,18
Guangdong,9
Guangdong,224
Guangdong,224
Guangdong,90
Guangdong,103
Guangdong,8
Guangdong,345
Guangdong,59
Guangdong,222
Guangdong,186
Guangdong,155
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,92
Guangdong,78
Guangdong,78
Guangdong,68
Guangdong,68
Guangdong,77
Guangdong,61
Guangdong,61
Guangdong,61
Guangdong,21
Guangdong,13
Guangdong,362
Guangdong,362
Guangdong,362
Guangdong,350
Guangdong,318
Guangdong,263
Guangdong,263
Guangdong,188
Guangdong,188
Guangdong,142
Guangdong,142
Guangdong,111
Guangdong,104
Guangdong,71
Guangdong,40
Guangdong,26
Guangdong,30
Guangdong,30
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,149
Guangdong,97
Guangdong,22
Guangdong,12
Guangdong,18
Guangdong,73
Guangdong,18
Guangdong,18
Guangdong,73
Guangdong,67
Guangdong,54
Guangdong,54
Guangdong,27
Guangdong,352
Guangdong,27
Guangdong,18
Guangdong,9
Guangdong,18
Guangdong,9
Guangdong,224
Guangdong,224
Guangdong,90
Guangdong,103
Guangdong,4
Guangdong,8
Guangdong,345
Guangdong,149
Guangdong,149
Guangdong,149
Guangdong,83
Guangdong,80
Guangdong,59
Guangdong,222
Guangdong,186
Guangdong,155
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,92
Guangdong,78
Guangdong,78
Guangdong,68
Guangdong,68
Guangdong,77
Guangdong,61
Guangdong,61
Guangdong,61
Guangdong,21
Guangdong,13
Guangdong,362
Guangdong,362
Guangdong,362
Guangdong,350
Guangdong,318
Guangdong,263
Guangdong,263
Guangdong,188
Guangdong,188
Guangdong,142
Guangdong,142
Guangdong,111
Guangdong,104
Guangdong,71
Guangdong,40
Guangdong,26
Guangdong,30
Guangdong,30
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,149
Guangdong,97
Guangdong,22
Guangdong,12
Guangdong,18
Guangdong,73
Guangdong,18
Guangdong,18
Guangdong,73
Guangdong,67
Guangdong,54
Guangdong,54
Guangdong,27
Guangdong,352
Guangdong,27
Guangdong,18
Guangdong,9
Guangdong,18
Guangdong,9
Guangdong,224
Guangdong,224
Guangdong,90
Guangdong,103
Guangdong,8
Guangdong,345
Guangdong,59
Guangdong,222
Guangdong,186
Guangdong,155
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,92
Guangdong,78
Guangdong,78
Guangdong,68
Guangdong,68
Guangdong,77
Guangdong,61
Guangdong,61
Guangdong,61
Guangdong,21
Guangdong,13
Guangdong,362
Guangdong,362
Guangdong,362
Guangdong,350
Guangdong,318
Guangdong,263
Guangdong,263
Guangdong,188
Guangdong,188
Guangdong,142
Guangdong,142
Guangdong,111
Guangdong,104
Guangdong,71
Guangdong,40
Guangdong,26
Guangdong,30
Guangdong,30
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,149
Guangdong,97
Guangdong,22
Guangdong,12
Guangdong,18
Guangdong,73
Guangdong,18
Guangdong,18
Guangdong,73
Guangdong,67
Guangdong,54
Guangdong,54
Guangdong,27
Guangdong,352
Guangdong,27
Guangdong,18
Guangdong,9
Guangdong,18
Guangdong,9
Guangdong,224
Guangdong,224
Guangdong,90
Guangdong,103
Guangdong,8
Guangdong,345
Guangdong,59
Guangdong,222
Guangdong,186
Guangdong,155
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,92
Guangdong,78
Guangdong,78
Guangdong,68
Guangdong,68
Guangdong,77
Guangdong,61
Guangdong,61
Guangdong,61
Guangdong,21
Guangdong,13
Guangdong,362
Guangdong,362
Guangdong,362
Guangdong,350
Guangdong,318
Guangdong,263
Guangdong,263
Guangdong,188
Guangdong,188
Guangdong,142
Guangdong,142
Guangdong,111
Guangdong,104
Guangdong,71
Guangdong,40
Guangdong,26
Guangdong,30
Guangdong,30
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,97
Guangdong,22
Guangdong,12
Guangdong,18
Guangdong,73
Guangdong,18
Guangdong,18
Guangdong,73
Guangdong,67
Guangdong,54
Guangdong,54
Guangdong,27
Guangdong,352
Guangdong,27
Guangdong,18
Guangdong,9
Guangdong,18
Guangdong,9
Guangdong,224
Guangdong,224
Guangdong,90
Guangdong,103
Guangdong,8
Guangdong,345
Guangdong,59
Guangdong,222
Guangdong,186
Guangdong,155
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,113
Guangdong,92
Guangdong,78
Guangdong,78
Guangdong,68
Guangdong,68
Guangdong,77
Guangdong,61
Guangdong,61
Guangdong,61
Guangdong,21
Guangdong,13
Guangdong,362
Guangdong,362
Guangdong,362
Guangdong,350
Guangdong,318
Guangdong,263
Guangdong,263
Guangdong,188
Guangdong,188
Guangdong,142
Guangdong,142
Guangdong,111
Guangdong,104
Guangdong,71
Guangdong,40
Guangdong,26
Guangdong,30
Guangdong,30
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,4
Guangdong,97
Guangdong,22
Guangdong,12
Guangdong,18
Guangdong,73
Guangdong,18
Guangdong,18
Guangdong,73
Guangdong,67
Guangdong,54
Guangdong,54
Guangdong,27
Guangdong,352
Guangdong,27
Guangdong,18
Guangdong,9
Guangdong,18
Guangdong,9
Guangdong,224
Guangdong,224
Guangdong,90
Guangdong,43
Guangdong,89
Guangdong,6
Guangdong,9
Guangdong,61
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,335
Guangdong,43
Guangdong,89
Guangdong,6
Guangdong,9
Guangdong,61
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,335
Guangdong,43
Guangdong,89
Guangdong,99
Guangdong,62
Guangdong,41
Guangdong,41
Guangdong,61
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,32
Guangdong,335
Guangdong,43
Guangdong,89
Guangdong,6
Guangdong,9
Guangdong,61
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,335
Guangdong,43
Guangdong,89
Guangdong,6
Guangdong,9
Guangdong,41
Guangdong,61
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,335
Guangdong,43
Guangdong,89
Guangdong,6
Guangdong,9
Guangdong,61
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,335
Guangdong,43
Guangdong,89
Guangdong,6
Guangdong,9
Guangdong,61
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,335
Guangdong,43
Guangdong,89
Guangdong,9
Guangdong,6
Guangdong,61
Guangdong,38
Guangdong,38
Guangdong,38
Guangdong,38
Guangxi,64
Guangxi,64
Guangxi,64
Guangxi,64
Guangxi,64
Guangxi,64
Guangxi,64
Guangxi,64
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,24
Guangxi,65
Guangxi,87
Guangxi,108
Guangxi,108
Guangxi,108
Guangxi,65
Guangxi,87
Guangxi,108
Guangxi,108
Guangxi,108
Guangxi,217
Guangxi,65
Guangxi,87
Guangxi,108
Guangxi,108
Guangxi,108
Guangxi,65
Guangxi,87
Guangxi,108
Guangxi,108
Guangxi,108
Guangxi,217
Guangxi,65
Guangxi,87
Guangxi,108
Guangxi,108
Guangxi,108
Guangxi,65
Guangxi,87
Guangxi,108
Guangxi,108
Guangxi,108
Guangxi,65
Guangxi,87
Guangxi,108
Guangxi,108
Guangxi,108
Guangxi,65
Guangxi,87
Guangxi,108
Guangxi,108
Guangxi,108
Guangzhou,193
Guangzhou,15
Guangzhou,15
Guangzhou,15
Guangzhou,15
Guangzhou,15
Guangzhou,15
Guangzhou,15
Guangzhou,15
Guizhou,63
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,100
Hangzhou,125
Hangzhou,125
Hangzhou,125
Hangzhou,125
Hangzhou,125
Hangzhou,125
Hangzhou,125
Hangzhou,125
Hebei,53
Hebei,118
Hebei,53
Hebei,118
Hebei,53
Hebei,118
Hebei,53
Hebei,118
Hebei,53
Hebei,118
Hebei,53
Hebei,118
Hebei,53
Hebei,118
Hebei,53
Hebei,118
Hebei,134
Hebei,366
Hebei,121
Hebei,134
Hebei,366
Hebei,121
Hebei,134
Hebei,121
Hebei,130
Hebei,134
Hebei,366
Hebei,121
Hebei,134
Hebei,366
Hebei,121
Hebei,134
Hebei,366
Hebei,121
Hebei,134
Hebei,366
Hebei,121
Hebei,134
Hebei,366
Hebei,121
Heilongjiang,14
Heilongjiang,164
Heilongjiang,14
Heilongjiang,164
Heilongjiang,14
Heilongjiang,164
Heilongjiang,14
Heilongjiang,164
Heilongjiang,14
Heilongjiang,164
Heilongjiang,14
Heilongjiang,164
Heilongjiang,14
Heilongjiang,164
Heilongjiang,14
Heilongjiang,164
Heinan,114
Heinan,114
Heinan,114
Heinan,114
Heinan,114
Heinan,114
Heinan,114
Heinan,114
Henan,156
Henan,156
Henan,156
Henan,156
Henan,156
Henan,156
Henan,156
Henan,156
Henan,125
Henan,127
Henan,127
Henan,125
Henan,127
Henan,127
Henan,125
Henan,127
Henan,127
Henan,140
Henan,125
Henan,127
Henan,127
Henan,125
Henan,127
Henan,127
Henan,125
Henan,127
Henan,127
Henan,125
Henan,127
Henan,127
Henan,125
Henan,127
Henan,127
Heyuan,206
Heyuan,206
Heyuan,206
Heyuan,206
Heyuan,206
Heyuan,206
Heyuan,206
Heyuan,206
Huai'an,15
Huai'an,36
Huai'an,15
Huai'an,36
Huai'an,41
Huai'an,35
Huai'an,15
Huai'an,36
Huai'an,15
Huai'an,36
Huai'an,36
Huai'an,41
Huai'an,15
Huai'an,35
Huai'an,15
Huai'an,36
Huai'an,15
Huai'an,36
Huai'an,15
Huai'an,36
Hubei,65
Hubei,65
Hubei,65
Hubei,65
Hubei,65
Hubei,65
Hubei,65
Hubei,65
Hubei,59
Huizhou,10
Huizhou,363
Huizhou,10
Huizhou,363
Huizhou,10
Huizhou,363
Huizhou,10
Huizhou,363
Huizhou,10
Huizhou,363
Huizhou,10
Huizhou,363
Huizhou,10
Huizhou,363
Huizhou,10
Huizhou,363
Huizhou,363
Huizhou,4
Huizhou,363
Huizhou,4
Huizhou,39
Huizhou,363
Huizhou,4
Huizhou,363
Huizhou,4
Huizhou,39
Huizhou,363
Huizhou,4
Huizhou,363
Huizhou,4
Huizhou,363
Huizhou,4
Huizhou,363
Huizhou,4
Hunan,104
Hunan,104
Hunan,38
Hunan,38
Hunan,104
Hunan,104
Hunan,38
Hunan,38
Hunan,104
Hunan,104
Hunan,38
Hunan,38
Hunan,104
Hunan,104
Hunan,38
Hunan,38
Hunan,104
Hunan,104
Hunan,38
Hunan,38
Hunan,104
Hunan,104
Hunan,38
Hunan,38
Hunan,104
Hunan,104
Hunan,38
Hunan,38
Hunan,104
Hunan,104
Hunan,38
Hunan,38
Hunan,49
Hunan,49
Hunan,28
Hunan,140
Hunan,49
Hunan,49
Hunan,28
Hunan,140
Hunan,49
Hunan,49
Hunan,28
Hunan,140
Hunan,49
Hunan,49
Hunan,28
Hunan,140
Hunan,49
Hunan,49
Hunan,28
Hunan,140
Hunan,49
Hunan,49
Hunan,28
Hunan,140
Hunan,49
Hunan,49
Hunan,28
Hunan,140
Hunan,49
Hunan,49
Hunan,28
Hunan,140
Hunan,80
Hunan,70
Hunan,70
Hunan,58
Hunan,51
Hunan,51
Hunan,80
Hunan,70
Hunan,70
Hunan,58
Hunan,51
Hunan,51
Hunan,80
Hunan,70
Hunan,70
Hunan,58
Hunan,51
Hunan,51
Hunan,313
Hunan,80
Hunan,70
Hunan,70
Hunan,58
Hunan,51
Hunan,51
Hunan,80
Hunan,70
Hunan,70
Hunan,58
Hunan,51
Hunan,51
Hunan,80
Hunan,70
Hunan,70
Hunan,58
Hunan,51
Hunan,51
Hunan,80
Hunan,70
Hunan,70
Hunan,58
Hunan,51
Hunan,51
Hunan,80
Hunan,70
Hunan,70
Hunan,58
Hunan,51
Hunan,51
Huzhou,98
Huzhou,98
Huzhou,98
Huzhou,98
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Huzhou,297
Inner_Mongolia,157
Inner_Mongolia,156
Inner_Mongolia,157
Inner_Mongolia,156
Inner_Mongolia,157
Inner_Mongolia,156
Inner_Mongolia,157
Inner_Mongolia,156
Inner_Mongolia,157
Inner_Mongolia,156
Inner_Mongolia,157
Inner_Mongolia,156
Inner_Mongolia,157
Inner_Mongolia,156
Inner_Mongolia,157
Inner_Mongolia,156
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,91
Jiangsu,91
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,106
Jiangsu,364
Jiangsu,20
Jiangsu,364
Jiangsu,364
Jiangsu,9
Jiangsu,6
Jiangsu,364
Jiangsu,20
Jiangsu,364
Jiangsu,364
Jiangsu,9
Jiangsu,6
Jiangsu,364
Jiangsu,20
Jiangsu,364
Jiangsu,364
Jiangsu,9
Jiangsu,6
Jiangsu,310
Jiangsu,310
Jiangsu,310
Jiangsu,310
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,364
Jiangsu,20
Jiangsu,364
Jiangsu,364
Jiangsu,9
Jiangsu,6
Jiangsu,364
Jiangsu,20
Jiangsu,364
Jiangsu,364
Jiangsu,9
Jiangsu,6
Jiangsu,310
Jiangsu,310
Jiangsu,310
Jiangsu,310
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,118
Jiangsu,364
Jiangsu,20
Jiangsu,364
Jiangsu,364
Jiangsu,9
Jiangsu,6
Jiangsu,364
Jiangsu,20
Jiangsu,364
Jiangsu,364
Jiangsu,9
Jiangsu,6
Jiangsu,364
Jiangsu,20
Jiangsu,364
Jiangsu,364
Jiangsu,9
Jiangsu,6
Jiangsu,122
Jiangsu,337
Jiangsu,337
Jiangsu,337
Jiangsu,113
Jiangsu,75
Jiangsu,75
Jiangsu,92
Jiangsu,73
Jiangsu,122
Jiangsu,337
Jiangsu,337
Jiangsu,337
Jiangsu,113
Jiangsu,75
Jiangsu,75
Jiangsu,92
Jiangsu,73
Jiangsu,122
Jiangsu,337
Jiangsu,337
Jiangsu,337
Jiangsu,6
Jiangsu,113
Jiangsu,75
Jiangsu,75
Jiangsu,92
Jiangsu,73
Jiangsu,122
Jiangsu,337
Jiangsu,337
Jiangsu,337
Jiangsu,113
Jiangsu,75
Jiangsu,75
Jiangsu,92
Jiangsu,73
Jiangsu,122
Jiangsu,337
Jiangsu,337
Jiangsu,337
Jiangsu,113
Jiangsu,75
Jiangsu,75
Jiangsu,92
Jiangsu,73
Jiangsu,119
Jiangsu,122
Jiangsu,337
Jiangsu,337
Jiangsu,337
Jiangsu,113
Jiangsu,75
Jiangsu,75
Jiangsu,92
Jiangsu,73
Jiangsu,122
Jiangsu,337
Jiangsu,337
Jiangsu,337
Jiangsu,113
Jiangsu,75
Jiangsu,75
Jiangsu,92
Jiangsu,73
Jiangsu,122
Jiangsu,337
Jiangsu,337
Jiangsu,337
Jiangsu,113
Jiangsu,75
Jiangsu,75
Jiangsu,92
Jiangsu,73
Jiangsu,66
Jiangsu,58
Jiangsu,51
Jiangsu,16
Jiangsu,16
Jiangsu,16
Jiangsu,19
Jiangsu,11
Jiangsu,11
Jiangsu,341
Jiangsu,120
Jiangsu,63
Jiangsu,63
Jiangsu,78
Jiangsu,81
Jiangsu,76
Jiangsu,75
Jiangsu,75
Jiangsu,71
Jiangsu,71
Jiangsu,17
Jiangsu,314
Jiangsu,66
Jiangsu,58
Jiangsu,51
Jiangsu,16
Jiangsu,16
Jiangsu,16
Jiangsu,19
Jiangsu,11
Jiangsu,11
Jiangsu,341
Jiangsu,120
Jiangsu,63
Jiangsu,63
Jiangsu,78
Jiangsu,81
Jiangsu,76
Jiangsu,75
Jiangsu,75
Jiangsu,71
Jiangsu,71
Jiangsu,17
Jiangsu,314
Jiangsu,66
Jiangsu,58
Jiangsu,51
Jiangsu,2
Jiangsu,17
Jiangsu,314
Jiangsu,38
Jiangsu,66
Jiangsu,58
Jiangsu,51
Jiangsu,16
Jiangsu,16
Jiangsu,16
Jiangsu,19
Jiangsu,11
Jiangsu,11
Jiangsu,341
Jiangsu,120
Jiangsu,63
Jiangsu,63
Jiangsu,78
Jiangsu,81
Jiangsu,76
Jiangsu,75
Jiangsu,75
Jiangsu,71
Jiangsu,71
Jiangsu,17
Jiangsu,314
Jiangsu,66
Jiangsu,58
Jiangsu,51
Jiangsu,81
Jiangsu,76
Jiangsu,75
Jiangsu,75
Jiangsu,71
Jiangsu,71
Jiangsu,16
Jiangsu,16
Jiangsu,16
Jiangsu,19
Jiangsu,11
Jiangsu,11
Jiangsu,341
Jiangsu,120
Jiangsu,63
Jiangsu,63
Jiangsu,78
Jiangsu,17
Jiangsu,314
Jiangsu,66
Jiangsu,58
Jiangsu,51
Jiangsu,11
Jiangsu,11
Jiangsu,341
Jiangsu,120
Jiangsu,63
Jiangsu,63
Jiangsu,78
Jiangsu,81
Jiangsu,76
Jiangsu,75
Jiangsu,75
Jiangsu,71
Jiangsu,71
Jiangsu,16
Jiangsu,16
Jiangsu,16
Jiangsu,19
Jiangsu,17
Jiangsu,314
Jiangsu,66
Jiangsu,58
Jiangsu,51
Jiangsu,16
Jiangsu,16
Jiangsu,16
Jiangsu,19
Jiangsu,11
Jiangsu,11
Jiangsu,341
Jiangsu,120
Jiangsu,63
Jiangsu,63
Jiangsu,78
Jiangsu,81
Jiangsu,76
Jiangsu,75
Jiangsu,75
Jiangsu,71
Jiangsu,71
Jiangsu,17
Jiangsu,314
Jiangsu,66
Jiangsu,58
Jiangsu,51
Jiangsu,11
Jiangsu,11
Jiangsu,341
Jiangsu,120
Jiangsu,63
Jiangsu,63
Jiangsu,78
Jiangsu,81
Jiangsu,76
Jiangsu,75
Jiangsu,75
Jiangsu,71
Jiangsu,71
Jiangsu,16
Jiangsu,16
Jiangsu,16
Jiangsu,19
Jiangsu,17
Jiangsu,314
Jiangxi,123
Jiangxi,123
Jiangxi,123
Jiangxi,123
Jiangxi,123
Jiangxi,123
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,49
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,123
Jiangxi,123
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,47
Jiangxi,47
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,47
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,81
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,97
Jiangxi,49
Jiangxi,49
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,47
Jiangxi,47
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,47
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,81
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,97
Jiangxi,49
Jiangxi,49
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,47
Jiangxi,47
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,47
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,81
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,97
Jiangxi,49
Jiangxi,49
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,47
Jiangxi,47
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,47
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,81
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,97
Jiangxi,49
Jiangxi,49
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,47
Jiangxi,47
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,47
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,89
Jiangxi,75
Jiangxi,89
Jiangxi,89
Jiangxi,81
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,97
Jiangxi,49
Jiangxi,49
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,47
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,97
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,75
Jiangxi,47
Jiangxi,47
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,101
Jiangxi,47
Jiangxi,75
Jiangxi,89
Jiangxi,89
